country_name,source_desc,statisticcat_desc,sector_desc,short_desc,begin_code,Value,year,util_practice_desc,zip_5,state_fips_code,reference_period_desc,state_alpha,domain_desc,asd_desc,unit_desc,state_name,state_ansi,watershed_desc,county_name,county_ansi,domaincat_desc,class_desc,congr_district_code,county_code,CV (%),prodn_practice_desc,region_desc,country_code,week_ending,asd_code,freq_desc,load_time,end_code,location_desc,agg_level_desc,group_desc,watershed_code,commodity_desc
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,123,1996,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,120.2,1996,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,126.7,1997,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,125.3,1997,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,126.4,1997,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,125.8,1997,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,125.2,1997,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,134.4,1998,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,130,1998,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,133,1998,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,132,1998,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,132,1998,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,133.8,1999,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,134.7,1999,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,134.5,1999,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,133.5,1999,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,132.2,1999,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,136.9,2000,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,141.9,2000,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,137.7,2000,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,139.6,2000,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,141.8,2000,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,138.2,2001,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,133.9,2001,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,138,2001,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,136.3,2001,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,133.5,2001,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,129.3,2002,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,125.2,2002,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,127.6,2002,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,127.2,2002,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,125.4,2002,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,142.2,2003,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,139.9,2003,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,143.2,2003,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,142.2,2003,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,138.5,2003,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,160.3,2004,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,148.9,2004,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,160.2,2004,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,158.4,2004,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,149.4,2004,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,147.9,2005,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,139.2,2005,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,148.4,2005,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,146.1,2005,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,143.2,2005,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,149.1,2006,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,152.2,2006,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,151.2,2006,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,153.5,2006,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,154.7,2006,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,150.7,2007,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,152.8,2007,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,153,2007,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,154.7,2007,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,155.8,2007,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,153.3,2008,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2014-11-03 16:18:55.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,155,2008,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,153.8,2008,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,153.9,2008,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,152.3,2008,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,164.4,2009,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2014-11-03 16:18:55.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,159.5,2009,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
