load_time,end_code,week_ending,asd_code,freq_desc,commodity_desc,watershed_code,group_desc,location_desc,agg_level_desc,county_ansi,domaincat_desc,class_desc,unit_desc,state_name,state_ansi,watershed_desc,county_name,CV (%),prodn_practice_desc,country_code,region_desc,congr_district_code,county_code,state_fips_code,Value,year,util_practice_desc,zip_5,state_alpha,domain_desc,asd_desc,reference_period_desc,source_desc,statisticcat_desc,country_name,begin_code,sector_desc,short_desc
2016-06-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"937,655,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2016-05-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"862,522,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"345,172,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2016-08-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"371,943,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2016-07-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"370,105,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2016-06-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"354,605,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2016-05-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"356,569,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"245,346,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"25,477,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2016-08-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"21,694,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2016-07-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"21,230,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2016-06-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"18,972,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2016-05-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"17,386,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"219,869,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2016-08-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"215,706,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2016-07-12 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"202,271,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2016-06-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"195,394,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2016-05-10 12:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"190,607,000",2016,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,740,910,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,739,222,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,ALL CLASSES,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,759,738,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"415,851,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"401,554,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"422,880,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"54,777,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"50,535,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"57,495,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"384,193,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"364,210,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"385,108,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"31,658,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"8,772,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"7,409,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"7,396,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"22,886,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"29,935,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, WHITE, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"30,376,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, WHITE, SOFT - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,270,282,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,287,133,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,279,363,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2017-06-09 12:01:40.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,250,192,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2017-05-10 12:01:38.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,246,392,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"750,132,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"758,372,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"757,521,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-06-09 12:01:40.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"743,039,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2017-05-10 12:01:38.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"737,458,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, HARD - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"293,222,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"306,118,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"305,637,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2017-06-09 12:01:40.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"298,173,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2017-05-10 12:01:38.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, RED, SOFT",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"296,669,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - MAY FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"226,928,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN BU"
2019-02-06 15:00:06.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"23,724,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2017-08-10 12:08:28.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"18,807,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - AUG FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2017-07-12 12:01:17.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"18,546,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUL FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
2017-06-09 12:01:40.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"WINTER, WHITE, HARD",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"17,517,000",2017,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR - JUN FORECAST,SURVEY,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, WHITE, HARD - PRODUCTION, MEASURED IN BU"
