country_name,state_alpha,watershed_desc,state_fips_code,domain_desc,asd_code,reference_period_desc,domaincat_desc,Value,week_ending,source_desc,country_code,statisticcat_desc,county_code,state_ansi,sector_desc,location_desc,prodn_practice_desc,end_code,congr_district_code,agg_level_desc,unit_desc,freq_desc,util_practice_desc,asd_desc,county_ansi,short_desc,load_time,commodity_desc,CV (%),region_desc,year,class_desc,zip_5,state_name,county_name,begin_code,watershed_code,group_desc
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (100 TO 249 ACRES),"1,565,808,118",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),"45,370,212",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","299,890,161",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),"173,459,715",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (250 TO 499 ACRES),"2,142,549,203",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","150,014,749",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)","66,845,256",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),"476,455,129",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (500 TO 999 ACRES),"2,382,963,487",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"8,613,061,814",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2002,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)","4,282,995,350",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","2,619,062,466",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),"33,542,995",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (100 TO 249 ACRES),"1,705,815,656",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),"50,766,917",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","845,597,953",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),"188,266,152",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (250 TO 499 ACRES),"2,586,255,887",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","564,045,708",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)","254,289,223",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),"510,979,422",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (500 TO 999 ACRES),"3,379,896,951",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,TOTAL,,YEAR,NOT SPECIFIED,"12,738,519,330",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2007,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ORGANIC STATUS,,YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"15,749,401",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ORGANIC,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2008,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ORGANIC STATUS,,YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),"15,702,177",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ORGANIC,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2008,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ORGANIC STATUS,,YEAR,ORGANIC STATUS: (NOP USDA EXEMPT),"47,224",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ORGANIC,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",2012-01-01 00:00:00.000,CORN,,,2008,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ORGANIC STATUS,,YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),"14,238,189",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ORGANIC,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN, ORGANIC - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,,,2011,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)","3,670,111,522",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,2.3,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","2,200,693,950",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.7,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),"31,996,117",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,2.5,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (100 TO 249 ACRES),"1,353,135,191",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,8.9,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),"46,824,759",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,4.0,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","691,910,594",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,2.5,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),"164,867,435",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,3.9,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (250 TO 499 ACRES),"1,995,672,974",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.2,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","436,095,935",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,3.0,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)","341,411,043",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,14.4,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),"422,425,946",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.5,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA HARVESTED,,YEAR,AREA HARVESTED: (500 TO 999 ACRES),"2,648,376,213",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.5,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,"AREA OPERATED: (1,000 TO 1,999 ACRES)","2,755,823,158",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.8,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (1.0 TO 9.9 ACRES),"1,125,062",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.3,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (10.0 TO 49.9 ACRES),"34,337,667",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,4.9,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (100 TO 139 ACRES),"106,998,189",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,2.7,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (140 TO 179 ACRES),"149,964,894",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,9.5,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (180 TO 219 ACRES),"135,024,469",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,16.1,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,"AREA OPERATED: (2,000 OR MORE ACRES)","3,990,252,069",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.8,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (220 TO 259 ACRES),"151,007,021",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,18.0,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (260 TO 499 ACRES),"948,568,143",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,10.1,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (50.0 TO 69.9 ACRES),"29,360,280",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.4,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (500 TO 999 ACRES),"1,954,353,807",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,1.4,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,AREA OPERATED,,YEAR,AREA OPERATED: (70.0 TO 99.9 ACRES),"76,595,398",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.7,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (1,000 TO 2,499 $)","1,282,348",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,8.6,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (1,000,000 OR MORE $)","5,498,175,131",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.1,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (10,000 TO 24,999 $)","38,960,445",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,5.9,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (100,000 TO 249,999 $)","771,305,012",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,15.9,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (2,500 TO 4,999 $)","3,407,464",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,6.8,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (25,000 TO 49,999 $)","94,330,894",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,7.7,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (250,000 TO 499,999 $)","1,366,916,654",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,3.0,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (5,000 TO 9,999 $)","10,726,689",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,6.2,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
UNITED STATES,US,,99,ECONOMIC CLASS,,YEAR,"ECONOMIC CLASS: (50,000 TO 99,999 $)","251,074,339",,CENSUS,9000,PRODUCTION,,,CROPS,US TOTAL,ALL PRODUCTION PRACTICES,00,,NATIONAL,BU,ANNUAL,GRAIN,,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012-12-31 00:00:00.000,CORN,12.3,,2012,ALL CLASSES,,US TOTAL,,00,00000000,FIELD CROPS
