year,kcal_supply_kcal_cap_day,gdp_pc_usd,food_prod_index,temp_change_c,k_norm,g_norm,f_norm,t_norm,FSI_geomean,FSI_lag1,dFSI,corn_production,corn_area_harvested,corn_yield_derived,corn_yield_sum_not_used,soybeans_production,soybeans_area_harvested,soybeans_yield_derived,soybeans_yield_sum_not_used,wheat_production,wheat_area_harvested,wheat_yield_derived,wheat_yield_sum_not_used,corn_production_yoy,corn_area_harvested_yoy,corn_yield_derived_yoy,soybeans_production_yoy,soybeans_area_harvested_yoy,soybeans_yield_derived_yoy,wheat_production_yoy,wheat_area_harvested_yoy,wheat_yield_derived_yoy,corn_production_lag1,corn_production_yoy_lag1,corn_area_harvested_lag1,corn_area_harvested_yoy_lag1,corn_yield_derived_lag1,corn_yield_derived_yoy_lag1,soybeans_production_lag1,soybeans_production_yoy_lag1,soybeans_area_harvested_lag1,soybeans_area_harvested_yoy_lag1,soybeans_yield_derived_lag1,soybeans_yield_derived_yoy_lag1,wheat_production_lag1,wheat_production_yoy_lag1,wheat_area_harvested_lag1,wheat_area_harvested_yoy_lag1,wheat_yield_derived_lag1,wheat_yield_derived_yoy_lag1,dFSI_lag1,corn_production_lag2,corn_production_yoy_lag2,corn_area_harvested_lag2,corn_area_harvested_yoy_lag2,corn_yield_derived_lag2,corn_yield_derived_yoy_lag2,soybeans_production_lag2,soybeans_production_yoy_lag2,soybeans_area_harvested_lag2,soybeans_area_harvested_yoy_lag2,soybeans_yield_derived_lag2,soybeans_yield_derived_yoy_lag2,wheat_production_lag2,wheat_production_yoy_lag2,wheat_area_harvested_lag2,wheat_area_harvested_yoy_lag2,wheat_yield_derived_lag2,wheat_yield_derived_yoy_lag2,FSI_lag2,dFSI_lag2,cpi_food_index,cpi_food_yoy_pct,CRUDE_PETRO,MAIZE,SOYBEANS,WHEAT_US_HRW,WHEAT_US_SRW,us_population,cpi_food_index_lag1,cpi_food_index_lag2,cpi_food_index_yoy_pct,cpi_food_yoy_pct_lag1,cpi_food_yoy_pct_lag2,cpi_food_yoy_pct_yoy_pct,CRUDE_PETRO_lag1,CRUDE_PETRO_lag2,CRUDE_PETRO_yoy_pct,MAIZE_lag1,MAIZE_lag2,MAIZE_yoy_pct,SOYBEANS_lag1,SOYBEANS_lag2,SOYBEANS_yoy_pct,WHEAT_US_HRW_lag1,WHEAT_US_HRW_lag2,WHEAT_US_HRW_yoy_pct,WHEAT_US_SRW_lag1,WHEAT_US_SRW_lag2,WHEAT_US_SRW_yoy_pct,us_population_lag1,us_population_lag2,us_population_yoy_pct
2012,3759.04,51255.701654,90.89,1.458,0.9289072164948452,1.0,0.958703203396372,1e-06,0.0307194990190968,0.8511327742905291,-0.8204132752714324,53691984000.0,533799000.0,100.58464703006187,613.6,14199680000.0,452115000.0,31.407230461276445,188.5,26958877000.0,328400000.0,82.09158647990256,529.5,3.3602546573984835,4.943382991515799,-0.2663682176238164,3.584714025246845,5.128212426805465,-0.2518676400267104,3.355355072350211,2.5940201807954124,0.2118337831300282,12313956000.0,-0.0089634641494431,89814000.0,0.0321905922103593,137.10508383993587,-0.0398705981919345,3097179000.0,-0.0702808448098133,73776000.0,-0.0369925597180524,41.98084743005855,-0.0345670071679293,6189823000.0,-0.0706825438863575,91374000.0,-0.0255103129065972,67.74162234333618,-0.0463547552913146,0.040788715525925,12425330000.0,-0.0491174973345385,87013000.0,0.0225395146600857,142.7985473435004,-0.0700774991741792,3331306000.0,-0.0088145219285965,76610000.0,0.003116325354842,43.48395770787104,-0.0118937823875482,6660612000.0,-0.0151100180724013,93766000.0,-0.0593487289580867,71.034404794915,0.0470298741381939,0.8103440587646041,-0.0444663777969712,231.7735,2.463743448842948,105.00962888488,298.41696413768,595.5075,313.24226961107,295.36618792745,314339099.0,226.2005,215.8355,2.463743448842948,4.802268394216891,0.330972673836194,-48.696256714641365,104.00939752553,79.04077178472,0.9616740247961442,291.68407333333,185.91420833333,2.308281946082058,537.51916666667,447.10166666667,10.788142438330972,316.26413255854,223.58210540486,-0.9554870870191468,285.91334630299,229.67709914286,3.3061911053437143,311839461.0,309378227.0,0.8015784763045097
2013,3745.33,52733.882025,95.8,0.616,0.9147731958762886,1.0,1.0,0.5775034293552812,0.8525443872457651,0.0307194990190968,0.8218248882266683,55425769000.0,359234000.0,154.28876164282892,628.2,13019360000.0,304677000.0,42.73167977891341,170.8,24902213000.0,339002000.0,73.45742208010572,628.4,0.0322913193150024,-0.3270238423076851,0.5339196010319796,-0.0831229999549285,-0.3261072957101622,0.3605682242895909,-0.0762889344389234,0.0322838002436053,-0.1051772144981685,53691984000.0,3.3602546573984835,533799000.0,4.943382991515799,100.58464703006187,-0.2663682176238164,14199680000.0,3.584714025246845,452115000.0,5.128212426805465,31.407230461276445,-0.2518676400267104,26958877000.0,3.355355072350211,328400000.0,2.5940201807954124,82.09158647990256,0.2118337831300282,-0.8204132752714324,12313956000.0,-0.0089634641494431,89814000.0,0.0321905922103593,137.10508383993587,-0.0398705981919345,3097179000.0,-0.0702808448098133,73776000.0,-0.0369925597180524,41.98084743005855,-0.0345670071679293,6189823000.0,-0.0706825438863575,91374000.0,-0.0255103129065972,67.74162234333618,-0.0463547552913146,0.8511327742905291,0.040788715525925,233.86891666666668,0.9040794856472578,104.07749749759,259.38922323788,551.38916666667,312.24786689792,276.73346173919,316726282.0,231.7735,226.2005,0.9040794856472578,2.463743448842948,4.802268394216891,-63.30464172023097,105.00962888488,104.00939752553,-0.8876627764410783,298.41696413768,291.68407333333,-13.07825813876783,595.5075,537.51916666667,-7.408526900724177,313.24226961107,316.26413255854,-0.3174548295747814,295.36618792745,285.91334630299,-6.3083477221965385,314339099.0,311839461.0,0.7594292302784744
2014,3728.99,54494.893321,98.13,0.509,0.8979278350515462,1.0,1.0,0.6508916323731138,0.8743544621613304,0.8525443872457651,0.0218100749155653,71526897000.0,507218000.0,141.01805732446402,857.7,19541912000.0,501591000.0,38.95985374538219,234.1,23719902000.0,402782000.0,58.890173840936285,607.4,0.2904989554587867,0.4119431902325504,-0.0860121254262181,0.5009886814712858,0.6463041187880936,-0.0882676752460411,-0.0474781498335107,0.1881404829470032,-0.1983087321398981,55425769000.0,0.0322913193150024,359234000.0,-0.3270238423076851,154.28876164282892,0.5339196010319796,13019360000.0,-0.0831229999549285,304677000.0,-0.3261072957101622,42.73167977891341,0.3605682242895909,24902213000.0,-0.0762889344389234,339002000.0,0.0322838002436053,73.45742208010572,-0.1051772144981685,0.8218248882266683,53691984000.0,3.3602546573984835,533799000.0,4.943382991515799,100.58464703006187,-0.2663682176238164,14199680000.0,3.584714025246845,452115000.0,5.128212426805465,31.407230461276445,-0.2518676400267104,26958877000.0,3.355355072350211,328400000.0,2.5940201807954124,82.09158647990256,0.2118337831300282,0.0307194990190968,-0.8204132752714324,239.456,2.3889807217504666,96.235,192.88121953333,484.8575,284.8859214,245.21163752025,319257560.0,233.86891666666668,231.7735,2.3889807217504666,0.9040794856472578,2.463743448842948,164.24454483005144,104.07749749759,105.00962888488,-7.535247950952706,259.38922323788,298.41696413768,-25.64023395974204,551.38916666667,595.5075,-12.066190394866826,312.24786689792,313.24226961107,-8.762892688347879,276.73346173919,295.36618792745,-11.390680411698096,316726282.0,314339099.0,0.7992004907253047
2015,3736.74,56097.922727,97.01,1.533,0.9059175257731956,1.0,1.0,1e-06,0.030851207402549,0.8743544621613304,-0.8435032547587814,68081402000.0,491621000.0,138.48351067183867,842.0,19647562000.0,498147000.0,39.441293433464416,237.5,24975807000.0,419198000.0,59.57997652660556,613.1,-0.0481706203471961,-0.0307500916765572,-0.017973206415514,0.0054063287154296,-0.0068661519046394,0.0123573279103218,0.0529473098160354,0.0407565382762884,0.0117133749260231,71526897000.0,0.2904989554587867,507218000.0,0.4119431902325504,141.01805732446402,-0.0860121254262181,19541912000.0,0.5009886814712858,501591000.0,0.6463041187880936,38.95985374538219,-0.0882676752460411,23719902000.0,-0.0474781498335107,402782000.0,0.1881404829470032,58.890173840936285,-0.1983087321398981,0.0218100749155653,55425769000.0,0.0322913193150024,359234000.0,-0.3270238423076851,154.28876164282892,0.5339196010319796,13019360000.0,-0.0831229999549285,304677000.0,-0.3261072957101622,42.73167977891341,0.3605682242895909,24902213000.0,-0.0762889344389234,339002000.0,0.0322838002436053,73.45742208010572,-0.1051772144981685,0.8525443872457651,0.8218248882266683,242.25,1.1668114392623163,50.75277777778,169.75022306667,392.1225,204.449128614,206.37664030275,321815121.0,239.456,233.86891666666668,1.1668114392623383,2.3889807217504666,0.9040794856472578,-51.15860799381571,96.235,104.07749749759,-47.26162230188601,192.88121953333,259.38922323788,-11.992352870136724,484.8575,551.38916666667,-19.12623812150993,284.8859214,312.24786689792,-28.234737747205497,245.21163752025,276.73346173919,-15.837338557919368,319257560.0,316726282.0,0.8010964564159506
2016,3754.29,57126.63516,104.86,2.216,0.9240103092783504,1.0,1.0,1e-06,0.0310041053681424,0.030851207402549,0.0001528979655933,75677408000.0,526276000.0,143.79794632474216,872.8,21187576000.0,497911000.0,42.55293817569807,255.3,26545782000.0,382085000.0,69.47611657092008,689.0,0.111572408570552,0.0704912930895954,0.0383759454615402,0.0783819386853188,-0.0004737557387678,0.0788930704669702,0.0628598307153798,-0.0885333422392282,0.1660984213333699,68081402000.0,-0.0481706203471961,491621000.0,-0.0307500916765572,138.48351067183867,-0.017973206415514,19647562000.0,0.0054063287154296,498147000.0,-0.0068661519046394,39.441293433464416,0.0123573279103218,24975807000.0,0.0529473098160354,419198000.0,0.0407565382762884,59.57997652660556,0.0117133749260231,-0.8435032547587814,71526897000.0,0.2904989554587867,507218000.0,0.4119431902325504,141.01805732446402,-0.0860121254262181,19541912000.0,0.5009886814712858,501591000.0,0.6463041187880936,38.95985374538219,-0.0882676752460411,23719902000.0,-0.0474781498335107,402782000.0,0.1881404829470032,58.890173840936285,-0.1983087321398981,0.8743544621613304,0.0218100749155653,239.0650833333333,-1.3147230822153522,42.81194444444,159.1608872,405.4475,166.63254345,176.30378359125,324353340.0,242.25,239.456,-1.3147230822153633,1.1668114392623163,2.3889807217504666,-212.67656777915624,50.75277777778,96.235,-15.646105850814262,169.75022306667,192.88121953333,-6.238186716556482,392.1225,484.8575,3.3981727648885185,204.449128614,284.8859214,-18.49681894971425,206.37664030275,245.21163752025,-14.571831708949112,321815121.0,319257560.0,0.7887196201697533
2017,3763.31,59036.203856,101.95,1.421,0.9333092783505154,1.0,1.0,0.0253772290809327,0.3922992211015962,0.0310041053681424,0.3612951157334538,71804453000.0,505844000.0,141.9497967752904,863.2,22079629000.0,534677000.0,41.29526611393421,247.6,20808557000.0,329364000.0,63.177994559211086,589.5,-0.0511771624102136,-0.0388237350743716,-0.0128524057309218,0.0421026454371184,0.0738405056325327,-0.0295554693906556,-0.2161256729976913,-0.1379823861182721,-0.0906516127047677,75677408000.0,0.111572408570552,526276000.0,0.0704912930895954,143.79794632474216,0.0383759454615402,21187576000.0,0.0783819386853188,497911000.0,-0.0004737557387678,42.55293817569807,0.0788930704669702,26545782000.0,0.0628598307153798,382085000.0,-0.0885333422392282,69.47611657092008,0.1660984213333699,0.0001528979655933,68081402000.0,-0.0481706203471961,491621000.0,-0.0307500916765572,138.48351067183867,-0.017973206415514,19647562000.0,0.0054063287154296,498147000.0,-0.0068661519046394,39.441293433464416,0.0123573279103218,24975807000.0,0.0529473098160354,419198000.0,0.0407565382762884,59.57997652660556,0.0117133749260231,0.030851207402549,-0.8435032547587814,238.5890833333333,-0.1991089595197448,52.805,154.53153846667,393.37811183333,174.195615525,178.18260991725,326608609.0,239.0650833333333,242.25,-0.1991089595197448,-1.3147230822153522,1.1668114392623163,-84.85544505811524,42.81194444444,50.75277777778,23.341746527137232,159.1608872,169.75022306667,-2.9085969642232423,405.4475,392.1225,-2.976806656020803,166.63254345,204.449128614,4.538772510106592,176.30378359125,206.37664030275,1.0656755559800946,324353340.0,321815121.0,0.6953124022092805
2018,3790.3,61650.844422,103.19,1.267,0.9611340206185568,1.0,1.0,0.1310013717421125,0.5956826464206325,0.3922992211015962,0.2033834253190363,73138649000.0,496103000.0,147.4263388852718,895.7,22996359000.0,530871000.0,43.31816769045587,260.2,21755138000.0,366164000.0,59.41364525185436,646.4,0.0185809646095347,-0.0192569250598998,0.0385808379747969,0.0415192664695588,-0.0071183162918921,0.0489862826138828,0.0454899876046186,0.1117304866348477,-0.059583235168523,71804453000.0,-0.0511771624102136,505844000.0,-0.0388237350743716,141.9497967752904,-0.0128524057309218,22079629000.0,0.0421026454371184,534677000.0,0.0738405056325327,41.29526611393421,-0.0295554693906556,20808557000.0,-0.2161256729976913,329364000.0,-0.1379823861182721,63.177994559211086,-0.0906516127047677,0.3612951157334538,75677408000.0,0.111572408570552,526276000.0,0.0704912930895954,143.79794632474216,0.0383759454615402,21187576000.0,0.0783819386853188,497911000.0,-0.0004737557387678,42.55293817569807,0.0788930704669702,26545782000.0,0.0628598307153798,382085000.0,-0.0885333422392282,69.47611657092008,0.1660984213333699,0.0310041053681424,0.0001528979655933,239.66108333333327,0.44930806767145,68.3475,164.4145468,394.42416666667,209.9288346,203.89093102725,328529577.0,238.5890833333333,239.0650833333333,0.4493080676714278,-0.1991089595197448,-1.3147230822153522,-325.6593921012851,52.805,42.81194444444,29.433765741880503,154.53153846667,159.1608872,6.395463625997366,393.37811183333,405.4475,0.2659158712376763,174.195615525,166.63254345,20.51327122517137,178.18260991725,176.30378359125,14.428075288570083,326608609.0,324353340.0,0.5881559600898312
2019,3819.76,63767.416914,99.64,1.023,0.9915051546391754,1.0,1.0,0.2983539094650206,0.7374909194739747,0.5956826464206325,0.1418082730533422,68708448000.0,498815000.0,137.74334773412988,840.6,17964196000.0,457168000.0,39.29451755153467,237.6,22689503000.0,355646000.0,63.79799857161335,688.4,-0.0605726392348319,0.005466606732876,-0.0656801981538157,-0.2188243364960514,-0.1388341047071699,-0.0928859726381001,0.0429491644686418,-0.0287248336810827,0.0737937102007447,73138649000.0,0.0185809646095347,496103000.0,-0.0192569250598998,147.4263388852718,0.0385808379747969,22996359000.0,0.0415192664695588,530871000.0,-0.0071183162918921,43.31816769045587,0.0489862826138828,21755138000.0,0.0454899876046186,366164000.0,0.1117304866348477,59.41364525185436,-0.059583235168523,0.2033834253190363,71804453000.0,-0.0511771624102136,505844000.0,-0.0388237350743716,141.9497967752904,-0.0128524057309218,22079629000.0,0.0421026454371184,534677000.0,0.0738405056325327,41.29526611393421,-0.0295554693906556,20808557000.0,-0.2161256729976913,329364000.0,-0.1379823861182721,63.177994559211086,-0.0906516127047677,0.3922992211015962,0.3612951157334538,241.7745,0.8818355643194664,61.4075,170.07008806667,368.94666666667,201.692128575,211.27579630275,330226227.0,239.66108333333327,238.5890833333333,0.8818355643194886,0.44930806767145,-0.1991089595197448,96.26524155010183,68.3475,52.805,-10.153992464976769,164.4145468,154.53153846667,3.4398058911110807,394.42416666667,393.37811183333,-6.459416575640797,209.9288346,174.195615525,-3.92357059509918,203.89093102725,178.18260991725,3.6219684898653126,328529577.0,326608609.0,0.51643752002275
2020,3847.34,62910.504568,103.12,1.315,1.0,1.0,1.0,0.098079561042524,0.5596218055822224,0.7374909194739747,-0.1778691138917523,73492958000.0,505301000.0,145.44391956477426,885.9000000000001,21392073000.0,496241000.0,43.10823370096384,258.8,21598367000.0,341836000.0,63.183418364361856,674.3,0.0696349595904131,0.0130028166755209,0.0559052176185814,0.1908171676594933,0.0854674867882266,0.0970546627612985,-0.0480899030710368,-0.0388307474286228,-0.0096332208063234,68708448000.0,-0.0605726392348319,498815000.0,0.005466606732876,137.74334773412988,-0.0656801981538157,17964196000.0,-0.2188243364960514,457168000.0,-0.1388341047071699,39.29451755153467,-0.0928859726381001,22689503000.0,0.0429491644686418,355646000.0,-0.0287248336810827,63.79799857161335,0.0737937102007447,0.1418082730533422,73138649000.0,0.0185809646095347,496103000.0,-0.0192569250598998,147.4263388852718,0.0385808379747969,22996359000.0,0.0415192664695588,530871000.0,-0.0071183162918921,43.31816769045587,0.0489862826138828,21755138000.0,0.0454899876046186,366164000.0,0.1117304866348477,59.41364525185436,-0.059583235168523,0.5956826464206325,0.2033834253190363,250.23283333333333,3.498438972403361,41.25777777778,165.46600046667,406.63984166467,231.56548795,227.73879764625,,241.7745,239.66108333333327,3.498438972403361,0.8818355643194664,0.44930806767145,296.72237250979896,61.4075,68.3475,-32.81312905136995,170.07008806667,164.4145468,-2.7071707037601533,368.94666666667,394.42416666667,10.216429203317446,201.692128575,209.9288346,14.811366009205209,211.27579630275,203.89093102725,7.792185206065505,330226227.0,328529577.0,0.0
2021,3875.35,69617.531988,104.86,1.155,1.0,1.0,1.0,0.2078189300411522,0.6751826536161288,0.5596218055822224,0.1155608480339064,74845117000.0,515684000.0,145.13755904778895,881.1,22050257000.0,519040000.0,42.48277011405672,255.0,20542492000.0,352126000.0,58.338469752304576,563.9,0.0183984838384107,0.0205481485292924,-0.0021063824317988,0.030767658655615,0.0459434024999949,-0.0145091443836779,-0.0488867977842954,0.0301021542494061,-0.0766806978381745,73492958000.0,0.0696349595904131,505301000.0,0.0130028166755209,145.44391956477426,0.0559052176185814,21392073000.0,0.1908171676594933,496241000.0,0.0854674867882266,43.10823370096384,0.0970546627612985,21598367000.0,-0.0480899030710368,341836000.0,-0.0388307474286228,63.183418364361856,-0.0096332208063234,-0.1778691138917523,68708448000.0,-0.0605726392348319,498815000.0,0.005466606732876,137.74334773412988,-0.0656801981538157,17964196000.0,-0.2188243364960514,457168000.0,-0.1388341047071699,39.29451755153467,-0.0928859726381001,22689503000.0,0.0429491644686418,355646000.0,-0.0287248336810827,63.79799857161335,0.0737937102007447,0.7374909194739747,0.1418082730533422,258.89175,3.4603439330170405,69.07055555556,259.54567977893,583.3225,315.2375,281.660606585182,,250.23283333333333,241.7745,3.4603439330170405,3.498438972403361,0.8818355643194664,-1.0889153615891156,41.25777777778,61.4075,67.4122051061097,165.46600046667,170.07008806667,56.857408196803874,406.63984166467,368.94666666667,43.44942138774217,231.56548795,201.692128575,36.13319618166357,227.73879764625,211.27579630275,23.677041196419047,,330226227.0,0.0
2022,3937.0,76147.313402,101.28,1.202,1.0,1.0,1.0,0.1755829903978052,0.6473223622764313,0.6751826536161288,-0.0278602913396975,69778220000.0,491868000.0,141.86371140224614,865.5,21837609000.0,520789000.0,41.93177851298702,252.0,20135901000.0,345510000.0,58.278779195971175,642.5,-0.0676984311481535,-0.0461833215690228,-0.0225568603123764,-0.0096437878252394,0.0033696824907521,-0.0129697663212035,-0.0197926814331971,-0.0187887290344933,-0.0010231765863214,74845117000.0,0.0183984838384107,515684000.0,0.0205481485292924,145.13755904778895,-0.0021063824317988,22050257000.0,0.030767658655615,519040000.0,0.0459434024999949,42.48277011405672,-0.0145091443836779,20542492000.0,-0.0488867977842954,352126000.0,0.0301021542494061,58.338469752304576,-0.0766806978381745,0.1155608480339064,73492958000.0,0.0696349595904131,505301000.0,0.0130028166755209,145.44391956477426,0.0559052176185814,21392073000.0,0.1908171676594933,496241000.0,0.0854674867882266,43.10823370096384,0.0970546627612985,21598367000.0,-0.0480899030710368,341836000.0,-0.0388307474286228,63.183418364361856,-0.0096332208063234,0.5596218055822224,-0.1778691138917523,288.4510833333333,11.417642058247624,97.10138888889,318.80665693333,675.395,429.97166666667,381.9184301661429,,258.89175,250.23283333333333,11.417642058247624,3.4603439330170405,3.498438972403361,229.95685629123847,69.07055555556,41.25777777778,40.58289832457209,259.54567977893,165.46600046667,22.83258084082771,583.3225,406.63984166467,15.78415027707658,315.2375,231.56548795,36.39610346696378,281.660606585182,227.73879764625,35.59525941397139,,,0.0
2023,3947.33,80706.052992,104.64,1.199,1.0,1.0,1.0,0.1776406035665294,0.6492105370068937,0.6473223622764313,0.0018881747304624,75883923000.0,526899000.0,144.01986528727517,874.1,20747371000.0,496036000.0,41.82634123329758,251.1,20194640000.0,351358000.0,57.475964685591336,619.2,0.0875015585092311,0.0712203274049135,0.0151987697466914,-0.0499247880113615,-0.0475298057370643,-0.0025144957697005,0.0029171279695902,0.0169257040317212,-0.0137754174236642,69778220000.0,-0.0676984311481535,491868000.0,-0.0461833215690228,141.86371140224614,-0.0225568603123764,21837609000.0,-0.0096437878252394,520789000.0,0.0033696824907521,41.93177851298702,-0.0129697663212035,20135901000.0,-0.0197926814331971,345510000.0,-0.0187887290344933,58.278779195971175,-0.0010231765863214,-0.0278602913396975,74845117000.0,0.0183984838384107,515684000.0,0.0205481485292924,145.13755904778895,-0.0021063824317988,22050257000.0,0.030767658655615,519040000.0,0.0459434024999949,42.48277011405672,-0.0145091443836779,20542492000.0,-0.0488867977842954,352126000.0,0.0301021542494061,58.338469752304576,-0.0766806978381745,0.6751826536161288,0.1155608480339064,302.9289166666667,5.019164139038024,80.75569444444,252.6552851537,597.89833333333,340.43,257.7418135486364,,288.4510833333333,258.89175,5.019164139038024,11.417642058247624,3.4603439330170405,-56.04027422271142,97.10138888889,69.07055555556,-16.833636090575244,318.80665693333,259.54567977893,-20.749683339725177,675.395,583.3225,-11.474273079704467,429.97166666667,315.2375,-20.82501560180383,381.9184301661429,281.660606585182,-32.51391051316559,,,0.0
